,idf_weights
hand sanitizer,7.367615267547371
user worry,7.367615267547371
hahaha,7.367615267547371
user work,7.367615267547371
pocket,7.367615267547371
ha,7.367615267547371
political bullying,7.367615267547371
poll,7.367615267547371
boris johnson,7.367615267547371
user thing,7.367615267547371
user stand,7.367615267547371
ppl bully,7.367615267547371
pr,7.367615267547371
user someone,7.367615267547371
virus stupid,7.367615267547371
open year,7.367615267547371
onto,7.367615267547371
mock china,7.367615267547371
4 year,7.367615267547371
like u,7.367615267547371
like try,7.367615267547371
million history,7.367615267547371
like schoolyard,7.367615267547371
like one,7.367615267547371
like leader,7.367615267547371
like corona,7.367615267547371
worse,7.367615267547371
worried,7.367615267547371
8 year,7.367615267547371
mob,7.367615267547371
able bully,7.367615267547371
leader bully,7.367615267547371
moment,7.367615267547371
leverage,7.367615267547371
world health,7.367615267547371
abuse power,7.367615267547371
work together,7.367615267547371
mother nature,7.367615267547371
movie,7.367615267547371
wonderful,7.367615267547371
mr president,7.367615267547371
legitimate,7.367615267547371
much good,7.367615267547371
admin,7.367615267547371
3rd,7.367615267547371
would get,7.367615267547371
3 month,7.367615267547371
would make,7.367615267547371
0,7.367615267547371
many asian,7.367615267547371
many open,7.367615267547371
zaghariratcliffe,7.367615267547371
make racist,7.367615267547371
1000,7.367615267547371
make feel,7.367615267547371
marry,7.367615267547371
make bully,7.367615267547371
york,7.367615267547371
make bad,7.367615267547371
majority,7.367615267547371
m,7.367615267547371
lunch money,7.367615267547371
19 go,7.367615267547371
year hmrc,7.367615267547371
19 make,7.367615267547371
medicine,7.367615267547371
meghan,7.367615267547371
19 trump,7.367615267547371
mentally,7.367615267547371
21,7.367615267547371
mexico,7.367615267547371
247,7.367615267547371
literally bully,7.367615267547371
music,7.367615267547371
wipe,7.367615267547371
virus thing,7.367615267547371
official name,7.367615267547371
join,7.367615267547371
american user,7.367615267547371
jerk,7.367615267547371
announce,7.367615267547371
nothing bully,7.367615267547371
it'll,7.367615267547371
nothing virus,7.367615267547371
want remember,7.367615267547371
ironic,7.367615267547371
want hear,7.367615267547371
invisible,7.367615267547371
apology,7.367615267547371
often,7.367615267547371
name bully,7.367615267547371
interested,7.367615267547371
voter,7.367615267547371
interest rate,7.367615267547371
oil,7.367615267547371
intelligence,7.367615267547371
insecure,7.367615267547371
virus virus,7.367615267547371
one get,7.367615267547371
virus use,7.367615267547371
one time,7.367615267547371
asian child,7.367615267547371
virus threat,7.367615267547371
american kid,7.367615267547371
way one,7.367615267547371
keep say,7.367615267547371
new york,7.367615267547371
name chinese,7.367615267547371
wild,7.367615267547371
wide,7.367615267547371
last night,7.367615267547371
aggressive,7.367615267547371
white people,7.367615267547371
nancy pelosi,7.367615267547371
labour,7.367615267547371
al,7.367615267547371
alarm,7.367615267547371
allegation,7.367615267547371
kpop,7.367615267547371
korean,7.367615267547371
nationality,7.367615267547371
know what's,7.367615267547371
nazanin zaghariratcliffe,7.367615267547371
necessary,7.367615267547371
need bully,7.367615267547371
know covid,7.367615267547371
know coronavirus,7.367615267547371
need start,7.367615267547371
negotiation,7.367615267547371
killer virus,7.367615267547371
network,7.367615267547371
weather,7.367615267547371
bully back,7.367615267547371
virus country,7.367615267547371
regime,7.367615267547371
rightwing,7.367615267547371
user ah,7.367615267547371
reporting,7.367615267547371
rip,7.367615267547371
excuse racist,7.367615267547371
eradicate,7.367615267547371
racist name,7.367615267547371
user desperately,7.367615267547371
racist chinese,7.367615267547371
racist bullying,7.367615267547371
bully sue,7.367615267547371
bully deadly,7.367615267547371
bully insult,7.367615267547371
fight corona,7.367615267547371
rob,7.367615267547371
bully think,7.367615267547371
fr,7.367615267547371
unite,7.367615267547371
bully intimidate,7.367615267547371
freak,7.367615267547371
reckless,7.367615267547371
rent,7.367615267547371
rub,7.367615267547371
bully want,7.367615267547371
u call,7.367615267547371
rename,7.367615267547371
rule,7.367615267547371
run away,7.367615267547371
embarrass,7.367615267547371
remember president,7.367615267547371
user always,7.367615267547371
essential,7.367615267547371
bully comment,7.367615267547371
really hope,7.367615267547371
everyone else,7.367615267547371
user best,7.367615267547371
bully refuse,7.367615267547371
bully he's,7.367615267547371
bully right,7.367615267547371
every single,7.367615267547371
bully sick,7.367615267547371
every day,7.367615267547371
rest world,7.367615267547371
flooding,7.367615267547371
florida,7.367615267547371
event,7.367615267547371
republican party,7.367615267547371
rapist,7.367615267547371
even say,7.367615267547371
bully every,7.367615267547371
even know,7.367615267547371
bully i'm,7.367615267547371
upon,7.367615267547371
foe,7.367615267547371
even coronavirus,7.367615267547371
even call,7.367615267547371
user country,7.367615267547371
really bully,7.367615267547371
u use,7.367615267547371
user damn,7.367615267547371
foot,7.367615267547371
represent,7.367615267547371
final,7.367615267547371
unlike,7.367615267547371
u coronavirus,7.367615267547371
fire virus,7.367615267547371
father,7.367615267547371
tweeter,7.367615267547371
either trump,7.367615267547371
fair,7.367615267547371
bully cdc,7.367615267547371
twist,7.367615267547371
upcoming,7.367615267547371
bullyin,7.367615267547371
full well,7.367615267547371
bully would,7.367615267547371
user hear,7.367615267547371
extreme,7.367615267547371
sacrifice,7.367615267547371
funding,7.367615267547371
bully's,7.367615267547371
use encourage,7.367615267547371
fun call,7.367615267547371
puppet,7.367615267547371
bully yet,7.367615267547371
refugee,7.367615267547371
fast,7.367615267547371
bully citizen,7.367615267547371
bully chief,7.367615267547371
related,7.367615267547371
frustrate,7.367615267547371
user idiot,7.367615267547371
user first,7.367615267547371
bully nation,7.367615267547371
gang,7.367615267547371
recover,7.367615267547371
effectively,7.367615267547371
bully come,7.367615267547371
bully block,7.367615267547371
bully pay,7.367615267547371
public health,7.367615267547371
user find,7.367615267547371
ally,7.213464587720113
army,7.213464587720113
know trump,7.213464587720113
king,7.213464587720113
old bully,7.213464587720113
kinda,7.213464587720113
infected,7.213464587720113
think get,7.213464587720113
nazanin,7.213464587720113
require,7.213464587720113
strong today,7.213464587720113
near,7.213464587720113
faith,7.213464587720113
virus user,7.213464587720113
know full,7.213464587720113
insane,7.213464587720113
trumpvirus symptom,7.213464587720113
infection,7.213464587720113
negotiate,7.213464587720113
uneducated,7.213464587720113
concept,7.213464587720113
around world,7.213464587720113
need put,7.213464587720113
condemnable chinese,7.213464587720113
strength,7.213464587720113
west,7.213464587720113
condemnable,7.213464587720113
omg,7.213464587720113
thing virus,7.213464587720113
irony,7.213464587720113
april,7.213464587720113
keep bully,7.213464587720113
intimidate virus,7.213464587720113
country trust,7.213464587720113
repeatedly,7.213464587720113
trust worthy,7.213464587720113
county,7.213464587720113
ny,7.213464587720113
university,7.213464587720113
extort,7.213464587720113
joe biden,7.213464587720113
job still,7.213464587720113
still think,7.213464587720113
trumpnotfitforoffice,7.213464587720113
nope,7.213464587720113
commit,7.213464587720113
washington,7.213464587720113
j trump,7.213464587720113
remind,7.213464587720113
cover virus,7.213464587720113
screw,7.213464587720113
scientific,7.213464587720113
we'll,7.213464587720113
unreliable country,7.213464587720113
internet bully,7.213464587720113
thing like,7.213464587720113
isolation,7.213464587720113
facebook,7.213464587720113
storm,7.213464587720113
unreliable,7.213464587720113
come together,7.213464587720113
weekend,7.213464587720113
thats,7.213464587720113
unprepared,7.213464587720113
stop virus,7.213464587720113
stop use,7.213464587720113
relief,7.213464587720113
kill taiwan,7.213464587720113
reply,7.213464587720113
still hound,7.213464587720113
want bully,7.213464587720113
never say,7.213464587720113
country corona,7.213464587720113
unnecessary,7.213464587720113
kill virus,7.213464587720113
bully blame,7.213464587720113
kong xinjiang,7.213464587720113
coronavirus can't,7.213464587720113
19 stop,7.213464587720113
look bad,7.213464587720113
cool,7.213464587720113
coronavirus china,7.213464587720113
taiwan hong,7.213464587720113
meet match,7.213464587720113
sabotage,7.213464587720113
melania,7.213464587720113
eating habit,7.213464587720113
meme,7.213464587720113
wuhanvirus,7.213464587720113
wuhan china,7.213464587720113
bullying racism,7.213464587720113
2 oppress,7.213464587720113
symptom include,7.213464587720113
sa,7.213464587720113
loan,7.213464587720113
mexican,7.213464587720113
email,7.213464587720113
control free,7.213464587720113
michigan,7.213464587720113
bully well,7.213464587720113
easily,7.213464587720113
medium bully,7.213464587720113
lord,7.213464587720113
5th,7.213464587720113
xinjiang,7.213464587720113
malignant,7.213464587720113
1 oppression,7.213464587720113
sars,7.213464587720113
sanitizer,7.213464587720113
tantrum,7.213464587720113
make sense,7.213464587720113
talk trumpvirus,7.213464587720113
yr,7.213464587720113
make joke,7.213464587720113
twitter bully,7.213464587720113
bullyinchief,7.213464587720113
make deal,7.213464587720113
eligions,7.213464587720113
take virus,7.213464587720113
massive,7.213464587720113
mate,7.213464587720113
eligions 2,7.213464587720113
bullying kill,7.213464587720113
eliminate,7.213464587720113
lucky,7.213464587720113
mean bully,7.213464587720113
yea,7.213464587720113
xinjiang tibet,7.213464587720113
bullying virus,7.213464587720113
worthy country,7.213464587720113
coronavirusupdate,7.213464587720113
work bully,7.213464587720113
mr trump,7.213464587720113
msm,7.213464587720113
suddenly,7.213464587720113
ad,7.213464587720113
right bully,7.213464587720113
left,7.213464587720113
learn lesson,7.213464587720113
rhetoric,7.213464587720113
try get,7.213464587720113
subject,7.213464587720113
due corona,7.213464587720113
stupidity racism,7.213464587720113
name corona,7.213464587720113
school bullying,7.213464587720113
large,7.213464587720113
coronavirus trump,7.213464587720113
who's,7.213464587720113
ukraine,7.213464587720113
label,7.213464587720113
narcissistic bully,7.213464587720113
l,7.213464587720113
coronavirusoutbreak,7.213464587720113
bully really,7.213464587720113
etc seem,7.213464587720113
dumbass,7.213464587720113
coronavirus hoax,7.213464587720113
moronic,7.213464587720113
say trump,7.213464587720113
roll,7.213464587720113
earlier,7.213464587720113
80,7.213464587720113
mitch,7.213464587720113
lie people,7.213464587720113
lie disrespect,7.213464587720113
coronavirus make,7.213464587720113
suppress,7.213464587720113
mo,7.213464587720113
bully tell,7.213464587720113
lie american,7.213464587720113
contain virus,7.213464587720113
burn,7.213464587720113
tell kid,7.213464587720113
world humankind,7.213464587720113
lgbt control,7.213464587720113
superior,7.213464587720113
lgbt,7.213464587720113
tell people,7.213464587720113
suit,7.213464587720113
coronavirus please,7.213464587720113
moral,7.213464587720113
muslim r,7.213464587720113
family member,7.213464587720113
asian corona,7.213464587720113
bore,7.213464587720113
hateful,7.213464587720113
bully enough,7.213464587720113
blackmail,7.213464587720113
hate bullying,7.213464587720113
bully domination,7.213464587720113
ventilator,7.213464587720113
blame china,7.213464587720113
platform,7.213464587720113
blame u,7.213464587720113
blame virus,7.213464587720113
please tell,7.213464587720113
snake,7.213464587720113
user yeah,7.213464587720113
china 1,7.213464587720113
handle coronavirus,7.213464587720113
pls,7.213464587720113
capacity,7.213464587720113
fraud,7.213464587720113
shall,7.213464587720113
habit disaster,7.213464587720113
delete,7.213464587720113
free speech,7.213464587720113
point finger,7.213464587720113
card,7.213464587720113
guideline,7.213464587720113
decent,7.213464587720113
bigot,7.213464587720113
severity,7.213464587720113
sometimes,7.213464587720113
chinese asian,7.213464587720113
first time,7.213464587720113
fit,7.213464587720113
division,7.213464587720113
beautiful,7.213464587720113
rational,7.213464587720113
rating,7.213464587720113
virus crisis,7.213464587720113
sooner,7.213464587720113
flood coronavirus,7.213464587720113
education,7.213464587720113
something bully,7.213464587720113
view,7.213464587720113
distract,7.213464587720113
beginning,7.213464587720113
today let,7.213464587720113
fly,7.213464587720113
serve,7.213464587720113
bully even,7.213464587720113
per,7.213464587720113
besides,7.213464587720113
cant bully,7.213464587720113
disrespect pussy,7.213464587720113
debt,7.213464587720113
bully continue,7.213464587720113
democracy,7.213464587720113
chinese coronavirus,7.213464587720113
porn,7.213464587720113
bully can't,7.213464587720113
pressers,7.213464587720113
british,7.213464587720113
brother,7.213464587720113
trump administration,7.213464587720113
bug,7.213464587720113
disagree,7.213464587720113
determine,7.213464587720113
trump go,7.213464587720113
privilege,7.213464587720113
bully 2,7.213464587720113
get rid,7.213464587720113
product unreliable,7.213464587720113
get people,7.213464587720113
directly,7.213464587720113
program,7.213464587720113
cause virus,7.213464587720113
progress,7.213464587720113
bully abuse,7.213464587720113
user hope,7.213464587720113
bully american,7.213464587720113
get beat,7.213464587720113
bully ask,7.213464587720113
bully attack,7.213464587720113
garbage,7.213464587720113
go home,7.213464587720113
trip,7.213464587720113
bully cause,7.213464587720113
user still,7.213464587720113
size,7.213464587720113
green,7.213464587720113
cheating,7.213464587720113
user time,7.213464587720113
friend bully,7.213464587720113
great job,7.213464587720113
user that's,7.213464587720113
grabbing etc,7.213464587720113
sister,7.213464587720113
powerful,7.213464587720113
ppe,7.213464587720113
r eligions,7.213464587720113
bribe bully,7.213464587720113
trump know,7.213464587720113
user finally,7.213464587720113
quiet,7.213464587720113
depend,7.213464587720113
prejudice,7.213464587720113
depression,7.213464587720113
quick,7.213464587720113
depth,7.213464587720113
good news,7.213464587720113
good bully,7.213464587720113
disaster world,7.213464587720113
beat bully,7.213464587720113
punch,7.213464587720113
oppression christianity,7.213464587720113
humankind,7.213464587720113
i'm sure,7.213464587720113
three,7.213464587720113
use word,7.213464587720113
impeached,7.213464587720113
ask question,7.213464587720113
user absolutely,7.213464587720113
think u,7.213464587720113
feel well,7.213464587720113
hypocrisy,7.213464587720113
thru,7.213464587720113
inability,7.213464587720113
tibet people,7.213464587720113
thread,7.213464587720113
oppress lgbt,7.213464587720113
humiliate,7.213464587720113
christianity muslim,7.213464587720113
incapable,7.213464587720113
pant,7.213464587720113
aware,7.213464587720113
idiot bully,7.213464587720113
virus racist,7.213464587720113
owner,7.213464587720113
immediately,7.213464587720113
use term,7.213464587720113
spreading,7.213464587720113
thousand people,7.213464587720113
domination condemnable,7.213464587720113
cruise,7.213464587720113
red,7.213464587720113
seek,7.213464587720113
virus nothing,7.213464587720113
reduce,7.213464587720113
domination,7.213464587720113
fauci,7.213464587720113
authority,7.213464587720113
dollar,7.213464587720113
bc corona,7.213464587720113
humankind chinese,7.213464587720113
virus political,7.213464587720113
fight coronavirus,7.213464587720113
gee,7.213464587720113
asian get,7.213464587720113
time crisis,7.213464587720113
pathological liar,7.213464587720113
use covid,7.213464587720113
people asian,7.213464587720113
chinese product,7.213464587720113
bully medium,7.213464587720113
financial,7.213464587720113
chinese mentality,7.213464587720113
can't sue,7.213464587720113
djt,7.213464587720113
dark,7.213464587720113
senate,7.213464587720113
collapse,7.213464587720113
date,7.213464587720113
chinese eating,7.213464587720113
bully mock,7.213464587720113
fine,7.213464587720113
include stupidity,7.213464587720113
realize bully,7.213464587720113
till,7.213464587720113
speech 3,7.213464587720113
donate money,7.213464587720113
hound,7.213464587720113
virus strong,7.213464587720113
choice,7.213464587720113
special,7.213464587720113
fight covid,7.213464587720113
trump finally,7.07993319509559
bull,7.07993319509559
user he's,7.07993319509559
can't bribe,7.07993319509559
case covid,7.07993319509559
thinking,7.07993319509559
asia,7.07993319509559
think coronavirus,7.07993319509559
virus real,7.07993319509559
challenge,7.07993319509559
bullying lie,7.07993319509559
user mr,7.07993319509559
voice,7.07993319509559
xenophobia bullying,7.07993319509559
bully bully,7.07993319509559
user right,7.07993319509559
certain,7.07993319509559
asian virus,7.07993319509559
appreciate,7.07993319509559
appropriate,7.07993319509559
come back,7.07993319509559
clue,7.07993319509559
bruh,7.07993319509559
think trump,7.07993319509559
aside,7.07993319509559
arrest,7.07993319509559
ass,7.07993319509559
vulnerable,7.07993319509559
19 pandemic,7.07993319509559
user bad,7.07993319509559
track,7.07993319509559
want make,7.07993319509559
terrify,7.07993319509559
blame chinese,7.07993319509559
tell truth,7.07993319509559
work virus,7.07993319509559
blame bully,7.07993319509559
also bully,7.07993319509559
christianity,7.07993319509559
welcome,7.07993319509559
well bully,7.07993319509559
virus also,7.07993319509559
unfit,7.07993319509559
belong,7.07993319509559
china shame,7.07993319509559
bus,7.07993319509559
bully someone,7.07993319509559
colleague,7.07993319509559
age,7.07993319509559
beer,7.07993319509559
cancer,7.07993319509559
user asian,7.07993319509559
tip,7.07993319509559
unfair,7.07993319509559
chinese kid,7.07993319509559
bully give,7.07993319509559
confirm,7.07993319509559
bully discriminate,7.07993319509559
trump trump,7.07993319509559
attitude,7.07993319509559
user try,7.07993319509559
virus one,7.07993319509559
type,7.07993319509559
3 bullying,7.07993319509559
bully whole,7.07993319509559
bully white,7.07993319509559
threaten bully,7.07993319509559
complain,7.07993319509559
complete,7.07993319509559
bos,7.07993319509559
user fact,7.07993319509559
water,7.07993319509559
way bully,7.07993319509559
bless,7.07993319509559
u get,7.07993319509559
worry coronavirus,7.07993319509559
city,7.07993319509559
toxic,7.07993319509559
user wow,7.07993319509559
town,7.07993319509559
american die,7.07993319509559
chill,7.07993319509559
bully ppl,7.07993319509559
virus let,7.07993319509559
we've,7.07993319509559
virus big,7.07993319509559
someone else,7.07993319509559
damn virus,7.07993319509559
descent,7.07993319509559
dear leader,7.07993319509559
pres,7.07993319509559
huh,7.07993319509559
ready,7.07993319509559
stop say,7.07993319509559
kid school,7.07993319509559
pas,7.07993319509559
coverage,7.07993319509559
reach,7.07993319509559
rant,7.07993319509559
hate lie,7.07993319509559
north,7.07993319509559
idk,7.07993319509559
decision,7.07993319509559
despicable,7.07993319509559
knock,7.07993319509559
filipino,7.07993319509559
prayer,7.07993319509559
home office,7.07993319509559
recently,7.07993319509559
federal,7.07993319509559
lab,7.07993319509559
recognize,7.07993319509559
favorite,7.07993319509559
false,7.07993319509559
regardless,7.07993319509559
last week,7.07993319509559
dictator,7.07993319509559
name covid,7.07993319509559
people live,7.07993319509559
grabbing,7.07993319509559
racism xenophobia,7.07993319509559
declare,7.07993319509559
shooting,7.07993319509559
promote,7.07993319509559
insist,7.07993319509559
give u,7.07993319509559
inside,7.07993319509559
delay,7.07993319509559
insensitive,7.07993319509559
prime minister,7.07993319509559
impeach,7.07993319509559
racism bully,7.07993319509559
original,7.07993319509559
one want,7.07993319509559
indeed,7.07993319509559
get shit,7.07993319509559
statement,7.07993319509559
get test,7.07993319509559
general,7.07993319509559
gain,7.07993319509559
criticism,7.07993319509559
oh wait,7.07993319509559
skin,7.07993319509559
imbecile,7.07993319509559
pussy grabbing,7.07993319509559
still bully,7.07993319509559
star,7.07993319509559
putin,7.07993319509559
covid19 lose,7.07993319509559
situation covid19,7.07993319509559
quickly,7.07993319509559
irresponsible,7.07993319509559
isnt,7.07993319509559
quote,7.07993319509559
glad,7.07993319509559
everyday,7.07993319509559
region,7.07993319509559
murder,7.07993319509559
sycophant,7.07993319509559
perfect,7.07993319509559
say corona,7.07993319509559
meeting,7.07993319509559
longer,7.07993319509559
long time,7.07993319509559
mentality bully,7.07993319509559
say bully,7.07993319509559
habit,7.07993319509559
seriousness,7.07993319509559
people world,7.07993319509559
helpful,7.07993319509559
gun,7.07993319509559
mum,7.07993319509559
soul,7.07993319509559
enter,7.07993319509559
coronavirus covid,7.07993319509559
lose job,7.07993319509559
people use,7.07993319509559
eating,7.07993319509559
please bully,7.07993319509559
school shooting,7.07993319509559
main,7.07993319509559
take seriously,7.07993319509559
drink,7.07993319509559
healthy,7.07993319509559
seem like,7.07993319509559
doesnt,7.07993319509559
mean tweet,7.07993319509559
plus,7.07993319509559
self isolate,7.07993319509559
data,7.07993319509559
hack,7.07993319509559
spin,7.07993319509559
coronavirus come,7.07993319509559
politicize,7.07993319509559
distance,7.07993319509559
ship,7.07993319509559
escape,7.07993319509559
leave alone,7.07993319509559
current,7.07993319509559
every time,7.07993319509559
morrison,7.07993319509559
restaurant,7.07993319509559
shock,7.07993319509559
letter,7.07993319509559
people see,7.07993319509559
even bully,7.07993319509559
ridiculous,7.07993319509559
poverty,7.07993319509559
mistake,7.07993319509559
ethnicity,7.07993319509559
people shame,7.07993319509559
incite,7.07993319509559
shame china,7.07993319509559
hey user,7.07993319509559
coronavirus people,7.07993319509559
shameful,7.07993319509559
super,7.07993319509559
grade bully,6.962150159439207
topic,6.962150159439207
go work,6.962150159439207
grab,6.962150159439207
prison,6.962150159439207
tone,6.962150159439207
pro,6.962150159439207
user sure,6.962150159439207
debate,6.962150159439207
plague,6.962150159439207
via,6.962150159439207
prime,6.962150159439207
usually,6.962150159439207
social distancing,6.962150159439207
presidency,6.962150159439207
gonna bully,6.962150159439207
user take,6.962150159439207
ground,6.962150159439207
potential,6.962150159439207
buddy,6.962150159439207
bts,6.962150159439207
somebody,6.962150159439207
time rid,6.962150159439207
prefer,6.962150159439207
good luck,6.962150159439207
user president,6.962150159439207
task force,6.962150159439207
torture,6.962150159439207
user look,6.962150159439207
bully racist,6.962150159439207
everyone bully,6.962150159439207
unacceptable,6.962150159439207
difficult,6.962150159439207
even drastic,6.962150159439207
carry,6.962150159439207
shift,6.962150159439207
right thing,6.962150159439207
equal,6.962150159439207
u r,6.962150159439207
discrimination,6.962150159439207
role,6.962150159439207
sham,6.962150159439207
disrespect,6.962150159439207
emergency,6.962150159439207
bully work,6.962150159439207
sack,6.962150159439207
sake,6.962150159439207
divide,6.962150159439207
say coronavirus,6.962150159439207
easy,6.962150159439207
canada,6.962150159439207
east,6.962150159439207
trump think,6.962150159439207
due virus,6.962150159439207
drug,6.962150159439207
drastic situation,6.962150159439207
drastic,6.962150159439207
trumps,6.962150159439207
trump cannot,6.962150159439207
remark action,6.962150159439207
felt,6.962150159439207
fox news,6.962150159439207
sneeze,6.962150159439207
project,6.962150159439207
bully anyone,6.962150159439207
get bad,6.962150159439207
deflect,6.962150159439207
user keep,6.962150159439207
bully bad,6.962150159439207
bully buy,6.962150159439207
fund,6.962150159439207
user good,6.962150159439207
racial,6.962150159439207
user even,6.962150159439207
racism bullying,6.962150159439207
foreign,6.962150159439207
user also,6.962150159439207
department,6.962150159439207
user corona,6.962150159439207
bully fed,6.962150159439207
simple,6.962150159439207
reaction,6.962150159439207
trick,6.962150159439207
trigger,6.962150159439207
silent,6.962150159439207
desperately,6.962150159439207
realdonaldtrump,6.962150159439207
realise,6.962150159439207
trouble,6.962150159439207
fill,6.962150159439207
user course,6.962150159439207
picture,6.962150159439207
karma,6.962150159439207
oppression,6.962150159439207
jail,6.962150159439207
warning,6.962150159439207
j,6.962150159439207
contact,6.962150159439207
supply,6.962150159439207
involve,6.962150159439207
apparently,6.962150159439207
covidiot,6.962150159439207
appear,6.962150159439207
office racist,6.962150159439207
worthy,6.962150159439207
stfu,6.962150159439207
cowardly,6.962150159439207
coworkers,6.962150159439207
arrogant,6.962150159439207
innocent people,6.962150159439207
ashamed,6.962150159439207
steal,6.962150159439207
corruption,6.962150159439207
like virus,6.962150159439207
stay safe,6.962150159439207
virus trump,6.962150159439207
would go,6.962150159439207
stay away,6.962150159439207
virus think,6.962150159439207
january,6.962150159439207
tell u,6.962150159439207
cousin,6.962150159439207
know virus,6.962150159439207
whose,6.962150159439207
lay,6.962150159439207
na,6.962150159439207
whole world,6.962150159439207
test kit,6.962150159439207
action time,6.962150159439207
nancy,6.962150159439207
ah,6.962150159439207
whether,6.962150159439207
let talk,6.962150159439207
allow bully,6.962150159439207
consequence,6.962150159439207
jesus,6.962150159439207
kit,6.962150159439207
negative,6.962150159439207
killer,6.962150159439207
count,6.962150159439207
lie bullying,6.962150159439207
country bully,6.962150159439207
kill people,6.962150159439207
always bully,6.962150159439207
secretary,6.962150159439207
jump,6.962150159439207
amount,6.962150159439207
oppress,6.962150159439207
like trump,6.962150159439207
associate,6.962150159439207
19 crisis,6.962150159439207
convince,6.962150159439207
perhaps,6.962150159439207
ball,6.962150159439207
ban,6.962150159439207
virus first,6.962150159439207
benefit,6.962150159439207
cummings,6.962150159439207
help u,6.962150159439207
yall,6.962150159439207
bet,6.962150159439207
thug,6.962150159439207
people virus,6.962150159439207
bear,6.962150159439207
outside,6.962150159439207
virus covid,6.962150159439207
lunch,6.962150159439207
bed,6.962150159439207
virus cause,6.962150159439207
swine flu,6.962150159439207
period,6.962150159439207
pathological,6.962150159439207
15,6.962150159439207
midst,6.962150159439207
make look,6.962150159439207
immature,6.962150159439207
peter,6.962150159439207
vindictive,6.962150159439207
virus pandemic,6.962150159439207
12 year,6.962150159439207
virus bad,6.962150159439207
pandemic virus,6.962150159439207
awareness,6.962150159439207
xi,6.962150159439207
morning,6.85678964378138
lie misinformation,6.85678964378138
luck,6.85678964378138
doubt,6.85678964378138
name coronavirus,6.85678964378138
ugly,6.85678964378138
lie virus,6.85678964378138
maybe bully,6.85678964378138
misinformation stock,6.85678964378138
accountable,6.85678964378138
school yard,6.85678964378138
absolute,6.85678964378138
19 china,6.85678964378138
abuse immigrant,6.85678964378138
wont,6.85678964378138
yesterday,6.85678964378138
due coronavirus,6.85678964378138
bunch,6.85678964378138
loud,6.85678964378138
light,6.85678964378138
elect,6.85678964378138
sadly,6.85678964378138
middle school,6.85678964378138
russian election,6.85678964378138
typical,6.85678964378138
list corona,6.85678964378138
effort,6.85678964378138
mike,6.85678964378138
lmao,6.85678964378138
local,6.85678964378138
say chinese,6.85678964378138
employee,6.85678964378138
ruin,6.85678964378138
bullying hate,6.85678964378138
energy,6.85678964378138
like sicko,6.85678964378138
loser,6.85678964378138
bully twitter,6.85678964378138
bully tweet,6.85678964378138
bully try,6.85678964378138
minimize,6.85678964378138
bully take,6.85678964378138
say something,6.85678964378138
6,6.85678964378138
yard,6.85678964378138
yard bully,6.85678964378138
scary,6.85678964378138
7,6.85678964378138
minute,6.85678964378138
bully president,6.85678964378138
hatred,6.85678964378138
exist,6.85678964378138
honest,6.85678964378138
peace,6.85678964378138
pay attention,6.85678964378138
humanity,6.85678964378138
golf,6.85678964378138
virus leave,6.85678964378138
australia,6.85678964378138
ill,6.85678964378138
page,6.85678964378138
attempt,6.85678964378138
user nothing,6.85678964378138
immigrant attack,6.85678964378138
virus start,6.85678964378138
opponent criminal,6.85678964378138
product,6.85678964378138
task,6.85678964378138
gotta,6.85678964378138
practice,6.85678964378138
get covid,6.85678964378138
hole,6.85678964378138
physically,6.85678964378138
black people,6.85678964378138
hat,6.85678964378138
utter,6.85678964378138
beyond,6.85678964378138
please help,6.85678964378138
blind,6.85678964378138
blow,6.85678964378138
user want,6.85678964378138
virus asian,6.85678964378138
hero,6.85678964378138
user true,6.85678964378138
possible,6.85678964378138
user tell,6.85678964378138
hk,6.85678964378138
india,6.85678964378138
virus try,6.85678964378138
bully one,6.85678964378138
next impotus,6.85678964378138
finger,6.85678964378138
kill thousand,6.85678964378138
week ago,6.85678964378138
bully hate,6.85678964378138
really even,6.85678964378138
whatever bully,6.85678964378138
nature,6.85678964378138
korea,6.85678964378138
fb,6.85678964378138
reelection,6.85678964378138
names,6.85678964378138
namecalling,6.85678964378138
language,6.85678964378138
bully need,6.85678964378138
fail list,6.85678964378138
flight,6.85678964378138
bully everyone,6.85678964378138
user lie,6.85678964378138
angry,6.85678964378138
inept,6.85678964378138
proper,6.85678964378138
generation,6.85678964378138
argument,6.85678964378138
bully bribe,6.85678964378138
interference abuse,6.85678964378138
purpose,6.85678964378138
app,6.85678964378138
novel,6.85678964378138
anybody,6.85678964378138
antibullying,6.85678964378138
bully country,6.85678964378138
notice,6.85678964378138
anti,6.85678964378138
none,6.85678964378138
second,6.85678964378138
manage,6.85678964378138
cross,6.85678964378138
stick,6.85678964378138
silly,6.85678964378138
covid2019,6.85678964378138
cell,6.85678964378138
chinesevirus,6.85678964378138
dog,6.85678964378138
touch,6.85678964378138
customer,6.85678964378138
suggest,6.85678964378138
defeat,6.85678964378138
testing,6.85678964378138
contribute,6.85678964378138
conduct office,6.85678964378138
sicko whatever,6.85678964378138
dare,6.85678964378138
shout,6.85678964378138
sell,6.85678964378138
stress,6.85678964378138
deep,6.85678964378138
suspect,6.85678964378138
chinese student,6.85678964378138
concerned,6.85678964378138
service,6.85678964378138
troll,6.85678964378138
dad,6.85678964378138
dismiss,6.85678964378138
disgrace,6.85678964378138
climate change,6.85678964378138
start china,6.85678964378138
